"","Gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","SRR18396491","SRR18396493","SRR18396494","SRR18396495","SRR18396500","SRR18396512"
"1420","YOL123W",1375.84029918513,-0.0492039165296855,0.176725865549866,-0.27841944005532,0.780690398230562,0.999975563178514,1217.12824870913,1488.11373887334,1081.82779203697,1418.35931593886,1439.89142636954,1609.72127318295
"1421","YOR097C",905.853647103961,-0.121361010700791,0.122529553987494,-0.990463171955864,0.321947781412524,0.999975563178514,908.560523684276,970.848002566274,851.690221536641,939.381099798607,904.145870571508,860.496164466462
"1422","YOL086W-A",534.764246633189,-0.158856541051458,0.267654527754536,-0.593513371076404,0.552837637240362,0.999975563178514,502.279685734892,690.120869294098,667.761375821813,428.55945654654,595.941685662978,323.922406738812
"1423","YOR337W",714.532593630553,0.181641790777892,0.155733823620944,1.16636056673217,0.243468694799447,0.999975563178514,603.421328937482,625.787567919225,773.76962680031,785.471202091491,723.557480976666,775.188355058149
"1424","YOL100W",3188.13744740504,0.166995901615306,0.123657460435006,1.35047170650152,0.176864723330367,0.999975563178514,3057.39187545454,2906.69552575565,3712.10089110172,3037.06686078956,3252.99885790175,3162.57067342702
"1425","YOR289W",7647.97626118032,-0.270924384860179,0.138106694550114,-1.96170349122266,0.0497970151453769,0.999975563178514,8597.8968047896,8707.73978205359,7259.30005845911,7025.45610654467,8112.03046060029,6185.43435463464
"1426","YOR255W",135.536556219484,-0.569858819778105,0.32960476212299,-1.72891561428795,0.0838241990727219,0.999975563178514,104.570173480643,145.562217252239,134.095907220663,140.641803077193,219.113912708408,69.2353235777613
"1427","YOR304W",2027.17102486557,0.044887344570066,0.129147676889458,0.347566024036859,0.728166126089326,0.999975563178514,1973.97630758952,1887.76000498998,2241.57617881026,2145.45090165868,2020.18211826763,1894.08063787733
"1428","YOL163W",185.96169511664,0.0893166055731248,0.194191504690209,0.459940849192196,0.64555867837955,0.999975563178514,204.854684113719,163.10766308175,188.459112850661,172.48523018901,187.811925178635,199.051555286064
"1429","YOR077W",318.799890430343,0.265593423259918,0.200307882881077,1.32592596676587,0.184864220930022,0.999975563178514,279.425217661391,276.828145310062,409.536149079321,271.995939913438,368.400314773477,306.613575844371
"1430","YOR074C",38.7690223042967,-0.189163923385551,0.419267459659877,-0.451177211651499,0.651861832482987,0.999975563178514,22.2854468073502,40.9393736021923,38.0542439409988,57.0528069086725,42.1372909054631,32.1449716611034
"1431","YOR117W",2204.10260273036,0.109089972539546,0.149960244516574,0.727459286901128,0.46694464715947,0.999975563178514,2471.97033047684,2118.4501260817,2255.16698021776,1789.86596557672,2209.19796604356,2379.96424798554
"1432","YOR055W",41.6333517466118,0.0736445241740699,0.369048834944992,0.199552246750886,0.84183077806358,0.999975563178514,45.4280261842138,35.0908916590219,34.4300302323323,50.4187595937105,32.5059101270715,51.926492683321
"1433","YOL166W-A",1.02462925163721,-1.1065252572711,2.5253759259032,-0.438162590338052,0.661268424922151,0.999975563178514,0,1.29966265403785,0,0,3.61176779189684,1.23634506388859
"1434","YOL066C",904.777463326453,-0.0737000678543923,0.122332289649643,-0.602458010599388,0.546869305311551,0.999975563178514,932.560235630654,899.366556594192,853.502328390974,949.995575502546,898.126257585013,895.113826255342
"1435","YOR396W",0.745678748418574,-0.829605441677789,2.51170391283132,-0.330295875019208,0.741176409470983,0.999975563178514,1.71426513902694,0.649831327018925,0.906053427166639,0,1.20392259729895,0
"1436","YOR161C-C",38.3353511664178,-0.403138149602485,0.503197259604835,-0.801153308980801,0.423042897741111,0.999975563178514,63.4278101439967,29.2424097158516,14.4968548346662,38.4774744267791,34.9137553216694,49.4538025555438
"1437","tV(AAC)O",16.5540634885217,0.160972995693739,0.574219523323718,0.280333546936875,0.779221615435069,0.999975563178514,11.1427234036751,20.1447711375867,25.3694959606659,15.9217135559086,16.8549163621852,9.89076051110875
"1438","YOR151C",2258.08252501344,0.0533471072877353,0.138447803593993,0.385322886336132,0.699998207322574,0.999975563178514,2075.97508336162,2204.22786124819,2075.76840163877,2451.94388760992,2187.52735929218,2553.05255692995
"1439","YOR187W",1676.55185918381,-0.0731284994091533,0.121506833958656,-0.601846801753028,0.547276118298698,0.999975563178514,1679.12270367688,1838.37282413654,1584.68744411445,1707.6037788712,1591.58567362921,1657.9387306746
"1440","YOL001W",435.656519854019,0.0337805752265045,0.159193978395557,0.21219756907242,0.83195290315823,0.999975563178514,448.280333855544,471.127712088721,477.490156116819,390.081982119761,418.965063860033,407.993871083236
"1441","YOR005C",1664.78118453975,0.0869391920853448,0.126970076288869,0.68472190161995,0.493519425760025,0.999975563178514,1809.40685424293,1542.04973901591,1776.77077067378,1617.38073538771,1555.46799571024,1687.61101220793
"1442","YOR199W",19.430399046543,-0.145570339905024,0.490777567133753,-0.296611641716199,0.766763021856551,0.999975563178514,21.4283142378367,20.1447711375867,19.0271219704994,14.5949040929162,24.0784519459789,17.3088308944403
"1443","YOR355W",1884.29213646568,0.0619184180495068,0.161650451583366,0.383038942625992,0.701690889944624,0.999975563178514,1910.54849744552,1821.47720963405,1601.90245923062,1984.9069566366,1709.5700881645,2277.34760768279
"1444","YOR290C",3669.53004678623,0.12832097988254,0.115146323751643,1.11441664572213,0.265100485507501,0.999975563178514,3677.95585578229,3573.42246727707,3632.36818951106,3538.60083780068,3444.42255087228,4150.41037947401
"1445","YOR047C",437.277956670528,-0.0134891952494885,0.16699250653807,-0.0807772488067502,0.935619101753666,0.999975563178514,505.708216012946,400.296097443658,400.475614807654,413.964552453623,433.41213502762,469.811124277666
"1446","YOL014W",65.9027765193843,0.130089782414101,0.356610255169431,0.364795404866563,0.71526413546563,0.999975563178514,71.1420032696179,57.1851567776654,89.6992892894973,42.4579028157562,85.4785044082251,49.4538025555438
"1447","YOR244W",1045.16884828324,0.00135756630598319,0.159398368953676,0.00851681428671155,0.99320464752493,0.999975563178514,861.418232361036,1054.0264124247,1116.2578222693,1175.55318421125,1090.75387315284,973.003565280324
"1448","YOL102C",378.307373433517,-0.186278099555889,0.216886532495141,-0.858873519774963,0.390410300262693,0.999975563178514,342.853027805387,374.302844362901,425.84511076832,392.735601045745,469.529812946589,264.577843672159
"1449","YOL060C",3054.07530235093,0.0827540847488781,0.116563184821752,0.709950443404794,0.477734867784656,0.999975563178514,3005.10678871422,2743.5878626739,3190.21411705374,3173.72823547778,3060.37124233392,3151.44356785203
"1450","YOL041C",595.70107859942,-0.190508762416681,0.157016652431521,-1.21330291702511,0.225014028065568,0.999975563178514,552.850507336187,675.824580099682,590.746834512649,659.424303107214,598.349530857576,497.010715683215
"1451","YOL116W",426.711702500101,0.0872481205177562,0.151567643786824,0.575638166154171,0.564859778102496,0.999975563178514,411.423633366465,448.383615643058,465.711461563653,382.121125341806,429.800367235723,422.830011849899
"1452","YOR353C",1256.68771885692,-0.129497073453342,0.161853399580231,-0.800088683890448,0.423659417041661,0.999975563178514,1172.55735509442,1362.69629275869,1058.27040293063,1490.00702694045,1148.54215782319,1308.05307759413
"1453","YOR299W",1048.42417226199,0.028224965822219,0.149499127313574,0.18879686008479,0.850252032876855,0.999975563178514,1102.27248439432,866.225158916227,1070.0490974838,1121.15399622856,1078.71464717985,1052.12964936919
"1454","YOR366W",0.697825877800687,1.30060245755467,2.9890593898167,0.435120982201169,0.663474614111817,0.999975563178514,1.71426513902694,0,0,0,0,2.47269012777719
"1455","tD(GUC)O",2.90881566867742,0.752271834176126,1.30290815921646,0.577379018509274,0.563683444673823,0.999975563178514,3.42853027805387,1.29966265403785,5.43632056299983,0,4.81569038919578,2.47269012777719
"1456","YOR096W",267.464501024627,-0.372317330577263,0.225598751301182,-1.65035191209993,0.0988709804327958,0.999975563178514,235.711456616204,345.710265974068,264.567600732659,264.035083135484,313.019875297726,181.742724391623
"1457","YOR148C",603.666940423361,-0.190894116417641,0.14412179803795,-1.32453326989006,0.185326001251157,0.999975563178514,615.42118491067,697.269013891306,566.283391979149,624.927257069412,580.290691898092,537.810102791538
"1458","YOR301W",184.593000050253,0.140701956511198,0.203154475764798,0.692586052960489,0.488569365403619,0.999975563178514,183.426369875882,170.255807678958,214.734662238493,155.236707170109,205.87076413812,178.033689199958
"1459","YOR257W",1128.08502981526,0.408144654536082,0.270141523073323,1.51085493963585,0.13082541351347,0.999975563178514,881.989414029359,963.699857969066,1872.81243395344,915.498529464744,1309.86778586125,824.642157613692
"1460","YOR135C",67.6822164451882,-0.0657499631123832,0.306579438048369,-0.214463055744821,0.83018597394096,0.999975563178514,90.8560523684276,59.1346507587222,62.5176864744981,55.7259974456801,68.6235880460399,69.2353235777613
"1461","YOR032W-A",17.4165410874148,-0.0315468555143676,0.554174748693084,-0.0569258263548906,0.95460428121075,0.999975563178514,24.8568445158906,14.2962891944163,13.5908014074996,19.9021419448857,10.8353033756905,21.0178660861061
"1462","YOR223W",1986.83639251611,0.160299947864575,0.196022189489762,0.817764296388227,0.413491788723225,0.999975563178514,1956.83365619925,1902.05629418439,2607.62176338559,1577.57645149794,2212.80973383546,1664.12045599405
"1463","YOR076C",542.142342002942,0.000980114076277434,0.148952185856438,0.00658005836330648,0.994749910908428,0.999975563178514,610.278389493589,529.612531520424,557.222857707483,529.396975733961,498.423955281763,527.91934228043
"1464","YOR316C-A",36.2330982166522,-0.652635310138045,0.395298082343469,-1.65099538623863,0.0987395169958649,0.999975563178514,35.9995679195657,41.5892049292112,30.8058165236657,53.0723785196953,34.9137553216694,21.0178660861061
"1465","tS(GCU)O",0.142855428252245,-0.597330427741878,4.32799504117685,-0.138015506501009,0.890228162413678,0.999975563178514,0.857132569513468,0,0,0,0,0
"1466","YOR061W",1200.56693541429,0.0801243622398431,0.147938676125763,0.541605240347892,0.58809048103469,0.999975563178514,1054.27306050157,1148.90178616946,1365.42251474013,1204.74299239708,1307.45994066665,1122.60131801084
"1467","YOR025W",317.794715016798,0.0390976580005093,0.210034707747099,0.186148558111579,0.852328263453456,0.999975563178514,344.567292944414,235.88877170787,354.266890022156,364.872602322905,316.631643089623,290.54109001382
"1468","YOR371C",1389.87490267131,0.0906639080573158,0.154645604709932,0.586268896729227,0.557694829107769,0.999975563178514,1344.84100156663,1434.82757005779,1235.8568746553,1418.35931593886,1241.24419781521,1664.12045599405
"1469","YOL140W",256.268446035286,-0.177842601685899,0.174014953563874,-1.02199608736855,0.306782752247839,0.999975563178514,254.5683731455,254.733880191419,231.94967735466,302.512557562263,255.231590627376,238.614597330499
"1470","YOL062C",994.099582826224,0.0811134484405908,0.143552608043157,0.565043363170422,0.572044269958245,0.999975563178514,993.41664806611,982.544966452614,1161.56049362763,969.897717447432,957.118464852662,900.059206510897
"1471","YOR292C",299.207504975564,-0.0895795290862808,0.21232422005673,-0.421899720448032,0.673098214095666,0.999975563178514,386.566788850574,262.531856115646,264.567600732659,253.420607431545,317.835565686922,310.322611036037
"1472","tG(UCC)O",1.21645412919588,1.35813403004675,1.90457859231773,0.71308899276979,0.47579069030577,0.999975563178514,1.71426513902694,1.29966265403785,1.81210685433328,0,0,2.47269012777719
"1473","tT(AGU)O2",0.525569429725953,-2.05815132219427,3.3330922400907,-0.617490058462427,0.536911536614459,0.999975563178514,0,1.94949398105677,0,0,1.20392259729895,0
"1474","YOR142W-B",3.06615819018668,1.48592562573258,1.24808711467901,1.19056242810001,0.233825408715447,0.999975563178514,3.42853027805387,2.5993253080757,3.62421370866656,1.32680946299238,0,7.41807038333156
"1475","YOL103W-B",6.46104437044283,-0.39697353015856,0.929397104986793,-0.427130155698302,0.669284529745085,0.999975563178514,2.57139770854041,5.1986506161514,5.43632056299983,14.5949040929162,6.01961298649473,4.94538025555438
"1476","YOR192C-B",36.7649939162651,0.335435904447145,0.352339859342588,0.952023722416808,0.341084951131589,0.999975563178514,33.4281702110253,37.0403856400787,43.4905645039987,34.497046037802,30.0980649324736,42.0357321722122
"1477","YOR343W-B",358.981154172458,0.079162762128543,0.166013302342775,0.476845897355213,0.63347186008769,0.999975563178514,383.995391142034,366.504868438674,342.48819546899,317.107461655179,339.506172438303,404.28483589157
"1478","YGL087C",1888.74006858585,0.0357940919851164,0.13885726033647,0.257776164518746,0.796579660917096,0.999975563178514,1864.26333869179,1809.78024574771,2101.13789759944,1743.42763437199,2076.76648034068,1737.06481476347
"1479","YGL156W",12503.0961750332,0.0762804845084132,0.143944904713393,0.529928340709902,0.596161615658828,0.999975563178514,13026.7007914657,11797.6877420286,11162.578222693,12874.0322194151,11422.8176031724,14734.7604714243
"1480","YGL015C",16.6556775501668,0.775450877496362,0.519341374577429,1.49314288338248,0.135399789310819,0.999975563178514,13.7141211122155,11.6969638863406,27.1816028149992,11.9412851669314,16.8549163621852,18.5451759583289
"1481","RME2",2.42804969757489,-0.172230039478849,1.51480924992271,-0.113697509760808,0.909477586644261,0.999975563178514,5.99992798659428,1.29966265403785,0.906053427166639,2.65361892598477,0,3.70903519166578
"1482","YGR251W",377.02859428898,0.105288224765583,0.15959176457322,0.659734699012476,0.509424095214905,0.999975563178514,325.710376415118,389.898796211355,408.630095652154,362.21898339692,393.682689316755,382.030624741576
"1483","YGR162W",2839.63723936125,0.0281100138363767,0.160879624881058,0.174726997636643,0.861294153048515,0.999975563178514,2303.9723468522,2954.13321262803,2630.27309906475,3245.37594647937,2781.06119976056,3123.00763138259
"1484","tK(UUU)G2",0.142855428252245,-0.597330427741878,4.32799504117685,-0.138015506501009,0.890228162413678,0.999975563178514,0.857132569513468,0,0,0,0,0
"1485","YGR005C",2263.06783060483,0.0274782802971102,0.107926294630319,0.254602276407542,0.79903030079876,0.999975563178514,2174.54532885567,2251.66554812057,2271.47594190676,2299.3607993658,2269.39409590851,2311.96526947167
"1486","YGL160W",1888.63223338374,0.0189078868863107,0.182672394575516,0.103507083980848,0.917560527491428,0.999975563178514,2165.97400316053,1876.06304110364,1532.13634533879,1854.87962926335,1621.68373856168,2281.05664287446
"1487","snR46",20.3560255398576,0.0722575800581609,0.516835180165295,0.139807781728503,0.888811864756305,0.999975563178514,26.5711096549175,24.0437590997002,18.1210685433328,10.6144757039391,18.0588389594842,24.7269012777719
"1488","tD(GUC)G1",0.866679168778675,0.520219690187006,2.30954149172789,0.225248038214634,0.821786320409193,0.999975563178514,0,0.649831327018925,0.906053427166639,0,2.40784519459789,1.23634506388859
"1489","YGL211W",729.720928874726,-0.0688253851268709,0.144494451038289,-0.476318534257299,0.633847463050622,0.999975563178514,677.13472991564,734.959230858404,765.61514595581,777.510345313536,777.733997855119,645.372123349846
"1490","YGR141W",2263.4225925814,0.0726876005783057,0.107850441099229,0.673966650831117,0.500332516088152,0.999975563178514,2254.25865782042,2252.96521077461,2389.26288743843,2170.66028145554,2222.44111461385,2290.94740338556
"1491","YGL239C",5.51811417627003,0.0267766938813769,0.925610519755696,0.0289286836200222,0.976921468970303,0.999975563178514,7.71419312562121,3.89898796211355,2.71816028149992,5.30723785196953,4.81569038919578,8.65441544722016
"1492","YGL097W",517.712349032361,-0.0509720639116096,0.150479628724906,-0.338730659714694,0.73481264155094,0.999975563178514,489.42269719219,499.070459150534,472.959888980986,578.488925864679,528.522020214237,537.810102791538
"1493","YGR030C",131.729089707981,-0.47107736926211,0.225465623153358,-2.08935341305531,0.0366759215732303,0.999975563178514,122.569957440426,155.309687157523,107.82035783283,141.968612540185,161.325628038059,101.380295238865
"1494","YGR224W",430.90155021584,0.0130980569618521,0.160272501149733,0.0817236697991964,0.934866455537084,0.999975563178514,398.566644823763,439.935808391812,385.978759972988,453.768836343395,424.984676846528,482.174574916552
"1495","YGR142W",3232.97816253978,0.435350786162577,0.441240394289914,0.986652155596917,0.323813192443435,0.999975563178514,2492.54151214517,2388.77995812157,5218.86774047984,2483.78731472174,4208.91340015711,2604.97904961327
"1496","YGR186W",3520.0960510801,0.0599445186680826,0.14390199519362,0.416564889092938,0.67699669544797,0.999975563178514,3000.82112586665,3747.57726291814,3330.65239826457,3772.11930328734,3362.55581425595,3906.85040188796
"1497","YGR181W",136.987826908872,-0.227524573357211,0.214759773369625,-1.05943757430595,0.28940054513233,0.999975563178514,136.284078552641,136.464578673974,128.659586657663,165.851182874048,138.451098689379,116.216436005528
"1498","YGL081W",335.958702873875,-0.0688698353473445,0.176228243161884,-0.390799080281815,0.695945754849274,0.999975563178514,306.853459885822,353.508241898295,326.17923377999,400.6964578237,304.592417116633,323.922406738812
"1499","YGR082W",523.230836965477,-0.0502621510966531,0.146720218885034,-0.342571402078108,0.731920919432642,0.999975563178514,579.421616991105,498.420627823515,505.577812358985,547.972308215854,491.20041969797,516.792236705432
"1500","YGL028C",199.377945620016,-0.0435365730688552,0.212410975004701,-0.204963858707827,0.837600362101799,0.999975563178514,193.711960710044,159.858506446656,202.049914258161,234.845274949652,219.113912708408,186.688104647178
"1501","YGL021W",278.680116639383,0.252874144435649,0.21543461766041,1.17378602929198,0.240480741271486,0.999975563178514,255.425505715014,224.841639148548,369.669798283989,252.093797968553,317.835565686922,252.214393033273
"1502","YGL110C",1342.11093696607,0.101140329005524,0.124593166733597,0.811764654973257,0.416926686861038,0.999975563178514,1367.9835809435,1257.42361778162,1486.83367398045,1263.12260876875,1354.41292196131,1322.8892183608
"1503","YGR167W",3379.85814393151,0.0647706425966501,0.12760037973072,0.507605406295327,0.611730098448651,0.999975563178514,3065.96320114968,3379.12290049841,3686.73139514105,3213.53251936755,3658.72077319149,3275.07807424089
"1504","YGL017W",596.965446909692,0.154324536583607,0.167102229780283,0.923533676280223,0.355729159037929,0.999975563178514,574.278821574024,543.258989387821,740.245649995144,562.56721230877,623.631905400854,537.810102791538
"1505","YGR156W",423.610502542106,-0.0468978708923457,0.219792073738944,-0.213373804134758,0.831035411296782,0.999975563178514,323.138978706578,439.935808391812,449.402499874653,387.428363193776,563.435775535906,378.32158954991
"1506","YGR291C",0.666008147806522,0.884212900762307,2.72744230529118,0.3241912391866,0.745793254340604,0.999975563178514,0.857132569513468,0,1.81210685433328,1.32680946299238,0,0
"1507","YGR197C",642.056653626361,0.0437315086060504,0.136123519140525,0.321263429583428,0.748010767631786,0.999975563178514,634.278101439967,634.88520649749,699.473245772645,615.639590828466,658.545660722523,609.518116497077
"1508","YGR041W",245.89590464417,0.0171589599146734,0.175863503880149,0.097569760274805,0.922273937707968,0.999975563178514,250.282710297933,261.232193461608,229.23151707316,225.557608708705,240.784519459789,268.286878863825
"1509","YGL079W",235.485715887844,0.285405387373042,0.187675421281554,1.52073929246639,0.12832527417444,0.999975563178514,214.283142378367,243.686747632097,289.031043266158,230.864846560675,189.015847775934,246.03266771383
"1510","YGL107C",503.061937839899,-0.040162837135559,0.137994970621032,-0.291045658800537,0.771016399571711,0.999975563178514,516.850939416621,489.972820572269,474.771995835319,510.821643252067,512.871026449351,513.083201513767
"1511","YGL168W",25.6322610824045,-0.213305173308343,0.629393459797684,-0.338905925995655,0.734680600066221,0.999975563178514,41.99949590616,20.7946024646056,6.34237399016647,18.5753324818934,25.2823745432779,40.7993871083236
"1512","YGL228W",4600.40875467974,0.0503889088025404,0.149035084163167,0.338100985318152,0.735287088047016,0.999975563178514,4369.66183937966,4329.8261319271,5342.0910065745,4370.51037109691,5119.07888371511,4071.28429538514
"1513","YGR183C",1389.90426210361,-0.381102602468886,0.17606761822956,-2.16452409762253,0.0304241492206077,0.999975563178514,1611.40923068532,1814.32906503684,1257.6021569073,1271.0834655467,1327.92662482074,1057.07502962475
"1514","YGL050W",471.648699992553,-0.0299944552982509,0.158736959767264,-0.18895697222769,0.850126540393342,0.999975563178514,450.851731564084,496.471133842459,518.262560339318,497.553548622144,456.2866643763,410.466561211013
"1515","YGR273C",3.95194619939776,-1.34071092763946,1.26359413064485,-1.0610297207975,0.288676394558084,0.999975563178514,5.14279541708081,3.24915663509462,3.62421370866656,9.28766624094668,2.40784519459789,0
"1516","YGR086C",32723.6722589454,0.0334081828969239,0.164230978841682,0.203421931310105,0.838805259448771,0.999975563178514,36945.8422763085,32613.7346404258,27623.7568874565,31417.5212741966,28900.1619481612,38841.0165271241
"1517","YGL145W",1321.81111308284,0.0533765461451347,0.172953094891515,0.308618623902713,0.757611652169752,0.999975563178514,1329.41261531539,1268.47075034094,1601.90245923062,1170.24594635928,1455.54242013442,1105.2924871164
"1518","YGR098C",480.822333306581,-0.0707252827570064,0.142279526443848,-0.497086857995121,0.619127801739791,0.999975563178514,472.280045801921,497.120965169478,489.268850669985,508.168024326083,477.957271127681,440.13884274434
"1519","YGR074W",54.3067705372687,-0.278165184364889,0.31797521867085,-0.87480145631358,0.381681944693189,0.999975563178514,59.9992798659428,66.2827953559303,49.8329384941651,43.7847122787486,60.1961298649473,45.744767363878
"1520","YGL098W",1533.84632691215,0.117331286773485,0.156394522948218,0.7502263158687,0.453118411963072,0.999975563178514,1451.1254401863,1621.32916091222,1859.22163254594,1363.96012795617,1531.38954376426,1376.05205610801
"1521","YGL096W",486.975352154168,0.0122780015372425,0.19030118029991,0.0645187881540863,0.948557147494521,0.999975563178514,491.136962331217,579.649543700881,442.15407245732,383.447934804799,485.180806711475,540.282792919316
"1522","YGR240C-A",135.703597809354,0.103528047774526,0.311176443735948,0.33269885898682,0.739361610928022,0.999975563178514,148.28393452583,154.010024503485,197.519647122327,107.471566502383,120.392259729895,86.5441544722016
"1523","YGR172C",427.80467953488,0.0675426157044363,0.165435478662577,0.408271649167811,0.683074251018289,0.999975563178514,444.85180357749,391.848290192412,490.174904097152,395.38921997173,453.878819181702,390.685040188796
"1524","YGR194C",2056.68209308571,0.175824993377442,0.13958927664871,1.25958811162783,0.207817986371107,0.999975563178514,2245.68733212529,1794.83412522627,2115.6347524341,2008.78952697047,1835.98196088089,2339.16486087722
"1525","YGL026C",1110.27546330664,0.263956292504635,0.140757680669548,1.87525320997804,0.0607578970560263,0.999975563178514,1026.84481827714,964.349689296085,1120.78808940513,1084.00333126478,1087.14210536095,1378.52474623578
"1526","YGL213C",304.194950607003,0.111383688819076,0.165004672819932,0.675033542478084,0.499654454495643,0.999975563178514,328.281774123658,272.929157347948,312.58843237249,297.205319710294,286.533578157149,327.631441930477
"1527","YGL248W",8208.14349412757,0.0320869618542448,0.126640116663502,0.253371227851154,0.799981359249668,0.999975563178514,7789.6207917384,7522.44744157107,8879.32358623306,8368.18728309296,8911.43506520679,7777.84679692315
"1528","YGL075C",249.443169055791,0.302012427831226,0.187730580349359,1.60875456342378,0.107670019675151,0.999975563178514,230.568661199123,240.437590997002,329.803447488657,230.864846560675,225.133525694903,239.850942394387
"1529","YGL256W",1013.96040066162,0.233765088295599,0.280802192823004,0.832490252107634,0.405132278111478,0.999975563178514,784.276301104823,903.265544556306,1528.51213163012,796.08567779543,1349.59723157212,722.025517310939
"1530","YGL012W",192.36169417947,0.067165444154563,0.1978869922483,0.339413133685346,0.734298525951036,0.999975563178514,179.997839597828,198.848386067791,204.76807453966,217.596751930751,161.325628038059,191.633484902732
"1531","YGL082W",1408.17344970425,0.0911997119313458,0.141666667127856,0.643762670360817,0.519729343854912,0.999975563178514,1517.12464803884,1347.75017223725,1430.65836149612,1184.8408504522,1461.56203312092,1507.1046328802
"1532","YGR161C",7109.19577198381,-0.0550525708574441,0.153468653012116,-0.358721926445122,0.719803123728785,0.999975563178514,6067.64145958584,6640.62633080639,7147.85548691762,7671.61231502196,8419.03072291152,6708.40831665951
"1533","tW(CCA)G1",0.285710856504489,-1.33195391893551,4.31367413494082,-0.308774811742655,0.757492830808447,0.999975563178514,1.71426513902694,0,0,0,0,0
"1534","YGR274C",1095.62419879733,-0.0524918702176298,0.146414107800963,-0.358516477722133,0.719956838885714,0.999975563178514,963.417008133138,1231.43036470086,1128.94257024963,1150.3438044144,1090.75387315284,1008.85757213309
"1535","YGL037C",36234.6152301329,0.0644860909100543,0.129143431746206,0.499336977793676,0.617542009069441,0.999975563178514,39806.9507933445,35933.7228901655,35351.4865677608,31855.3683969841,35164.1712219076,39295.9915106351
"1536","YGL252C",1403.73696515761,0.147380344115036,0.162281801275663,0.908175426674529,0.363785544857302,0.999975563178514,1406.5545465716,1325.65590711861,1301.99877483846,1519.19683512628,1167.80491937998,1701.21080791071
"1537","YGL250W",671.618349928415,-0.252142548246927,0.146127265781357,-1.72549966564211,0.0844374639957668,0.999975563178514,771.419312562121,737.55855616648,634.237399016647,647.483017940283,681.420190071203,557.591623813756
"1538","YGR260W",3416.75314853517,0.0852587420998771,0.130013547645493,0.655768138350869,0.511973319722245,0.999975563178514,3418.24468721971,3525.33494907767,3202.89886503407,3317.02365748096,3131.40267557456,3905.61405682407
"1539","YGR159C",1301.0459428068,0.102537833205305,0.184239199080293,0.55654732389831,0.577836752502781,0.999975563178514,1133.98638946632,1403.63566636088,1563.84821528962,1065.42799878288,1477.21302688581,1162.16436005528
"1540","YGR006W",188.399039888693,0.148782761085233,0.199060283950471,0.747425644797393,0.454806670229948,0.999975563178514,180.854972167342,189.100916162507,221.07703622866,156.563516633101,201.055073748924,181.742724391623
"1541","YGL121C",2723.28461855854,-0.0963660565419452,0.140312830466403,-0.686794331078793,0.492212342643233,0.999975563178514,2917.67926662385,2976.8773090737,2833.22906675008,2429.38812673905,2808.75141949844,2373.7825226661
"1542","YGL040C",963.849636391999,-0.0699569377377839,0.167334344772143,-0.418066822044471,0.675898261786444,0.999975563178514,1082.55843529551,1000.09041228213,802.763336469642,996.43390670728,835.522282525468,1065.72944507197
"1543","YGR130C",13136.5798042893,0.167249277777476,0.106541133011659,1.56980945339838,0.116459447633062,0.999975563178514,12986.4155606986,12834.1687086238,14280.3080655734,11751.5514137235,12904.8463204474,14062.1887566689
"1544","YGR021W",511.667740513974,-0.0993652045035558,0.141708783059081,-0.701192984362365,0.483182587499408,0.999975563178514,552.850507336187,488.673157918231,482.020423252652,542.665070363885,509.259258657454,494.538025555438
"1545","YGR097W",2481.42406915678,0.148769805978178,0.111991750702258,1.328399681631,0.184046104587716,0.999975563178514,2355.40030102301,2287.40627110662,2727.22081577158,2441.32941190598,2496.93546679801,2580.2521483355
"1546","YGL170C",27.5663234091698,0.338014692189239,0.465558760445938,0.726040880136096,0.46781370987296,0.999975563178514,32.5710376415118,33.7912290049841,28.0876562421658,14.5949040929162,19.2627615567831,37.0903519166578
"1547","YGL166W",650.373252000792,-0.000230727899660446,0.134818882331483,-0.00171139157713198,0.998634507749675,0.999975563178514,631.706703731426,632.935712516433,613.398170191815,680.653254515092,656.137815527925,687.407855522058
"1548","YGL104C",1575.74727097353,0.0398762481439017,0.156885909597783,0.254173547172812,0.799361485954059,0.999975563178514,1855.69201299666,1528.40328114851,1488.64578083479,1496.64107425541,1361.63645754511,1723.4650190607
"1549","YGR149W",3214.05045274476,-0.0713942105194064,0.106718276547402,-0.668997034333612,0.503497369766907,0.999975563178514,3197.10448428524,3288.14651471576,3214.67755958724,3309.062800703,3273.46554205583,3001.84581512151
"1550","YGR195W",213.015994718219,-0.133960656694278,0.191086761880076,-0.701046244000672,0.483274156158945,0.999975563178514,222.854468073502,234.589109053832,175.774364870328,204.328657300827,214.298222319212,226.251146691613
"1551","tG(GCC)G2",0.351662670744264,0.785447748178425,3.81904373383654,0.205666078452937,0.837051757541116,0.999975563178514,0,0,0.906053427166639,0,1.20392259729895,0
"1552","YGR250C",5607.12788501762,0.048744635583489,0.108633368870297,0.448707759783163,0.653642486166535,0.999975563178514,5575.64736468511,5402.69765283534,5834.07801752599,5887.0535872972,5310.50257668565,5632.78811107644
"1553","YGL155W",411.462848720767,0.101512396483046,0.169208631777723,0.599924456669533,0.548556582433695,0.999975563178514,381.423993433493,366.504868438674,383.260599691488,449.788407954418,409.333683081641,478.465539724886
"1554","YGL216W",835.988750580181,0.0051849174936819,0.128690950525871,0.0402896821609813,0.967862179544203,0.999975563178514,789.419096521904,805.790845503467,839.911526983474,890.289149667889,855.98896667955,834.532918124801
